case,cores,status,seconds,single,makespan,speedup,added_copy_bytes,used_cores,official_evaluations,selected,plan,error
case_071,5,ok,31.865494966506958,18919,7364,2.569120043454644,285810,5,103,v8_clusterphase_aggressive_64|fine_win4+ls_move_u4->c4+ls_resort+ls_move_u5->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_071_5core.json,
case_073,5,ok,88.60484409332275,10081626,1837266,5.487297974272642,14984704,5,78,slack_t0.5_c1.0_a5|fine_time+focused_unblock_pipe_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_swap_pipe_r3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_073_5core.json,
case_074,5,ok,122.75892567634583,1682239,321241,5.236688343019726,8021842,5,127,v8_wcc_active5|fine_time+ls_move_u1523->c4+ls_move_u1511->c4+ls_move_u1517->c4+ls_move_u1519->c4+ls_move_u1488->c0+ls_move_u1489->c0+ls_move_u1490->c4+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+focused_wide_swap_pipe_retime_r0+focused_wide_swap_pipe_retime_r1+focused_wide_swap_pipe_retime_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_swap_pipe_retime_r5+focused_wide_unblock_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_074_5core.json,
case_075,5,ok,137.34292078018188,1441809,343120,4.202054674749359,5036054,5,59,v8_level_aggressive_160_20|coarse_time+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_075_5core.json,
case_077,5,ok,87.10234332084656,495320,101950,4.8584600294261895,1345982,5,98,v8_level_aggressive_160_20+focused_wide_swap_pipe_r0+focused_wide_swap_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_077_5core.json,
case_078,5,ok,29.90695834159851,2296143,467762,4.908784809368867,9467016,5,66,slack_t0.5_c1.0_a5|fine_time~win256~win512+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_swap_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_swap_pipe_retime_r4+focused_wide_unblock_pipe_r5+focused_wide_join_target_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_078_5core.json,
case_080,5,ok,53.394415855407715,292138,86263,3.3865968028007374,3162112,5,154,v8_level_strong_1024_8|fine_time+ls_move_u222->c3+ls_move_u108->c1+ls_move_u164->c4+ls_move_u167->c0+ls_move_u165->c1+ls_move_u106->c1+ls_move_u52->c4+focused_unblock_pipe_r0+focused_unblock_pipe_retime_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_080_5core.json,
case_081,5,ok,51.88279867172241,151795,30943,4.905632937982743,0,5,72,v8_wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_081_5core.json,
case_082,5,ok,179.1215581893921,721041,172700,4.175107122177186,4350740,5,130,slack_t0.5_c1.0_a5|fine_time+ls_resort+ls_move_u1541->c2+ls_move_u1433->c2+ls_move_u1457->c4+ls_move_u1512->c2+ls_move_u1438->c4+ls_move_u1532->c3+ls_move_u1445->c1+ls_move_u1438->c1+ls_move_u1557->c4+ls_move_u1541->c0+ls_move_u1532->c0+ls_move_u1528->c2+ls_move_u1527->c2+ls_move_u1516->c3+ls_move_u1515->c2+ls_move_u1456->c4+ls_move_u1446->c2+ls_move_u1442->c4+ls_move_u1445->c2+focused_join_target_retime_r0+focused_swap_pipe_retime_r1+focused_wide_unblock_pipe_r0+focused_wide_join_source_r1+focused_wide_join_source_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_082_5core.json,
case_083,5,ok,79.54903554916382,1057993,183562,5.763682025691592,3918208,5,111,slack_t0.5_c1.0_a5|fine_time~win256~win512+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_join_target_r3+focused_wide_unblock_pipe_r4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_083_5core.json,
case_084,5,ok,191.2989010810852,2507412,502296,4.991901189736729,27648,5,50,v8_wcc_active5+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_084_5core.json,
case_085,5,ok,463.4501955509186,3187899,757789,4.206842537962414,18068472,5,48,v8_micro64_b40+focused_wide_unblock_pipe_r0+focused_wide_swap_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_085_5core.json,
case_086,5,ok,141.07562136650085,118403,40594,2.9167610976991676,1673552,5,113,slack_t0.5_c1.0_a4|fine_time+ls_resort+ls_resort+ls_move_u1161->c1+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_086_5core.json,
case_088,5,ok,86.94991946220398,243623,73757,3.3030492021096305,2126476,5,118,v8_level_aggressive_160_20+ls_resort+ls_resort+ls_move_u129->c4+ls_resort+ls_move_u113->c4+ls_move_u66->c1+ls_move_u67->c2+focused_unblock_pipe_r0+focused_join_target_r1+focused_join_source_r2+focused_wide_unblock_pipe_r0+focused_wide_join_target_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_088_5core.json,
case_089,5,ok,90.7723741531372,693092,121774,5.691625470133197,963072,5,114,v8_level_none_80_20|fine_time~win256+ls_move_u198->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_089_5core.json,
case_090,5,ok,49.96349883079529,1178363,240522,4.8991900948769755,8872824,5,116,slack_t0.75_c1.5_a5|fine_time~win256+ls_move_u64->c3+ls_move_u44->c4+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_090_5core.json,
case_092,5,ok,407.5104911327362,4815554,787710,6.113358977288596,4966784,5,62,slack_t0.5_c1.0_a5|fine_time+ls_move_u66->c3+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_swap_pipe_retime_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_092_5core.json,
case_093,5,ok,11.769272089004517,74205,15841,4.684363360898933,36864,5,64,v8_wcc_active5+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_093_5core.json,
case_094,5,ok,35.53282904624939,94892,17177,5.524363975082959,269408,5,98,v8_level_strong_256_10|fine_time+ls_move_u0->c2+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_swap_pipe_retime_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_swap_pipe_retime_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_retime_r5+focused_wide_unblock_pipe_retime_r6+focused_wide_swap_pipe_retime_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_094_5core.json,
case_095,5,ok,90.14863300323486,2084853,418433,4.98252527883795,184320,5,80,v8_wcc_active5+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_095_5core.json,
case_096,5,ok,71.14869832992554,84194,21644,3.8899464054703383,760656,5,153,slack_t0.5_c1.0_a4|fine_win64+ls_move_u421->c4+ls_move_u998->c3+ls_move_u948->c3+ls_move_u997->c3+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_retime_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_096_5core.json,
case_097,5,ok,190.4987440109253,11491509,2063819,5.568079855840071,18255872,5,95,v8_frontier6,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_097_5core.json,
case_098,5,ok,79.68302631378174,177430,44182,4.015888823502784,795616,5,170,v8_level_strong_256_10|fine_time+ls_move_u864->c4+ls_move_u861->c1+ls_move_u863->c4+ls_move_u1011->c1+ls_move_u1012->c1+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+focused_wide_swap_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_retime_r5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_098_5core.json,
case_099,5,ok,156.0682532787323,1622999,325400,4.987704363859865,9630720,5,86,v8_wcc_active5|fine_win4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_099_5core.json,
case_100,5,ok,71.86813879013062,151223,38586,3.9191157414606335,1202858,5,138,slack_t0.5_c1.0_a5|fine_time+focused_unblock_pipe_retime_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_swap_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_join_source_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7/A题_problem2_solver_v7_allcase_plans/case_100_5core.json,
