case,cores,status,seconds,single,makespan,speedup,added_copy_bytes,used_cores,official_evaluations,selected,plan,error
case_017,4,ok,34.27144384384155,162810,35250,4.618723404255319,337180,4,181,v8_level_aggressive_96_30|fine_win4+ls_move_u1251->c0+ls_move_u1203->c1+ls_move_u1122->c1+ls_move_u1127->c0+ls_move_u1123->c0+ls_move_u1205->c0+pair_shift_pair_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_017_4core.json,
case_017,5,ok,39.055614948272705,162810,29290,5.558552406964834,412304,5,194,v8_clusterphase_aggressive_64|fine_win4+ls_move_u1310->c0+ls_move_u1311->c0+ls_move_u1301->c0+ls_move_u1302->c0+ls_move_u1241->c0+ls_move_u1242->c4+ls_move_u1181->c0+ls_move_u1180->c0+ls_move_u1174->c0+ls_move_u1175->c0+ls_move_u1176->c0+ls_move_u1177->c0+ls_move_u1178->c0+ls_move_u1127->c0+ls_move_u1126->c0+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_017_5core.json,
case_018,2,ok,95.57079672813416,1004367,494912,2.0293850219837064,2168044,2,193,v8_micro64_b40|fine_time+ls_move_u357->c0+ls_move_u326->c0+ls_move_u597->c0+ls_move_u567->c0+ls_move_u1084->c0+ls_move_u264->c0+ls_move_u772->c0+ls_move_u477->c0+ls_move_u1056->c0+ls_move_u67->c0+ls_move_u1028->c0+ls_move_u714->c0+ls_move_u2295->c0+ls_move_u2206->c0+ls_move_u2394->c0+ls_move_u2166->c0+ls_move_u2154->c0+ls_move_u2190->c0+ls_move_u2153->c0+ls_move_u2189->c0+ls_move_u742->c0+ls_move_u2294->c0+ls_move_u2393->c0+ls_move_u741->c0+ls_move_u2205->c0+ls_move_u2330->c0+order_6731_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_018_2core.json,
case_018,3,ok,98.41100215911865,1004367,329050,3.0523233551132045,3911940,3,187,v8_frontier6+ls_resort+ls_resort+ls_move_u1004->c2+ls_move_u795->c2+focused_unblock_pipe_r0+focused_unblock_pipe_r1+pair_shift_pair_r0+focused_wide_join_target_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_018_3core.json,
case_018,4,ok,100.27770662307739,1004367,247387,4.059902096714864,5123332,4,185,v8_frontier6|coarse_time+ls_move_u1081->c3+ls_move_u1080->c2+ls_move_u1077->c3+ls_move_u1076->c2+ls_move_u1073->c3+ls_move_u1072->c2+ls_move_u987->c3+ls_move_u1069->c3+ls_move_u967->c3+order_459_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_018_4core.json,
case_018,5,ok,88.48270463943481,1004367,196765,5.10439864813356,4635392,5,172,v8_wcc_active5|fine_win16+ls_move_u2603->c1+ls_move_u2601->c3+ls_move_u2600->c4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_018_5core.json,
case_019,2,ok,11.081191539764404,81144,28368,2.8604060913705585,95528,2,155,v8_level_strong_1024_8|fine_win16+ls_resort+ls_move_u369->c1+ls_move_u521->c1+ls_move_u564->c0+ls_move_u212->c1+ls_move_u561->c0+ls_move_u213->c1+order_1451_-1_r0+order_1442_-1_r1+order_1460_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_019_2core.json,
case_019,3,ok,13.027470350265503,81144,19677,4.123799359658484,117208,3,165,v8_micro64_b40|fine_time+ls_move_u567->c1+ls_move_u558->c1+ls_move_u568->c1+ls_move_u559->c2+ls_move_u566->c2+ls_move_u557->c2+ls_move_u50->c1+focused_unblock_pipe_retime_r0+focused_swap_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_r1+pair_shift_pair_retime_r2+pair_shift_pair_retime_r3+pair_shift_pair_retime_r4+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_retime_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7+focused_wide_unblock_pipe_retime_r0+focused_wide_swap_pipe_retime_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_r4+focused_wide_swap_pipe_retime_r5+focused_wide_swap_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_019_3core.json,
case_019,4,ok,12.058312892913818,81144,17450,4.650085959885387,101440,4,172,v8_micro64_b40|fine_time+ls_move_u560->c2+ls_move_u298->c1+ls_move_u299->c1+ls_move_u88->c1+ls_move_u561->c1+ls_move_u562->c1+ls_move_u300->c1+ls_move_u63->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_019_4core.json,
case_019,5,ok,11.488588809967041,81144,13647,5.945922180699054,220032,5,145,v8_frontier6|fine_win16+ls_move_u561->c4+ls_move_u561->c2+ls_move_u562->c1+ls_move_u563->c1+ls_move_u217->c3+order_199_-1_r0+focused_wide_unblock_pipe_r0+focused_wide_swap_pipe_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_retime_r6+focused_wide_unblock_pipe_retime_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_019_5core.json,
case_020,2,ok,136.83397483825684,532746,266580,1.9984469952734638,0,2,74,v8_wcc_active2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_020_2core.json,
case_020,3,ok,152.21348690986633,532746,177950,2.993796010115201,0,3,91,v8_wcc_active3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_020_3core.json,
case_020,4,ok,132.97630381584167,532746,133704,3.984518039849219,0,4,90,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_020_4core.json,
case_020,5,ok,128.16818642616272,532746,107491,4.956191681164005,0,5,89,v8_level_aggressive_96_30,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_020_5core.json,
case_021,2,ok,86.55501413345337,6567937,3122458,2.1034508710765687,8171520,2,97,v8_clusterphase_strong_128,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_021_2core.json,
case_021,3,ok,148.30317378044128,6567937,2095213,3.1347347501184846,20877312,3,155,v8_active3_strong96|fine_win4+ls_resort+ls_resort+ls_move_u1519->c2+ls_move_u1500->c2+ls_move_u1518->c2+ls_move_u1499->c2+ls_move_u1516->c2+ls_move_u1497->c2+ls_move_u1500->c0+ls_move_u1143->c2+ls_move_u1499->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_021_3core.json,
case_021,4,ok,83.5642466545105,6567937,1550324,4.236493145948847,4608000,4,106,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_021_4core.json,
case_021,5,ok,99.09167647361755,6567937,1241101,5.292024581399902,9420800,5,112,v8_micro64_b40,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_021_5core.json,
case_022,2,ok,25.579981327056885,56780,27216,2.086272780717225,199540,2,146,v8_wcc_active2|fine_win4+ls_move_u1064->c1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_022_2core.json,
case_022,3,ok,28.413697957992554,56780,18152,3.128029969149405,57880,3,168,v8_wcc_active3|fine_win4+ls_move_u514->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_022_3core.json,
case_022,4,ok,33.86014986038208,56780,14381,3.9482650719699603,38536,4,210,v8_wcc_active4|fine_win64+ls_move_u1277->c3+ls_move_u1257->c1+ls_move_u425->c1+ls_move_u1212->c3+focused_wide_unblock_pipe_r0+order_2937_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_022_4core.json,
case_022,5,ok,19.529314517974854,56780,11612,4.889769204271444,48436,5,117,v8_level_aggressive_96_30+ls_resort+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_022_5core.json,
case_023,2,ok,33.868656635284424,122614,40442,3.0318480787300333,984712,2,198,slack_t0.75_c1.5_a2|fine_time+ls_resort+ls_resort+ls_move_u757->c0+ls_move_u445->c0+ls_move_u790->c0+ls_move_u369->c0+ls_move_u770->c0+ls_move_u59->c0+ls_move_u810->c0+ls_move_u468->c0+ls_move_u237->c0+ls_move_u552->c0+ls_move_u691->c0+focused_swap_pipe_retime_r0+pair_shift_pair_retime_r0+order_fine_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_023_2core.json,
case_023,3,ok,22.118622303009033,122614,29204,4.198534447335981,232460,3,169,v8_level_aggressive_96_30|fine_time+ls_move_u303->c2+ls_move_u59->c2+ls_move_u494->c2+ls_move_u302->c1+focused_swap_pipe_retime_r0+focused_swap_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_retime_r3+pair_shift_pair_retime_r4+focused_wide_swap_pipe_retime_r0+focused_wide_unblock_pipe_r1+focused_wide_swap_pipe_retime_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_retime_r5+focused_wide_swap_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_023_3core.json,
case_023,4,ok,27.518107652664185,122614,20622,5.9457860537290275,327824,4,207,v8_level_aggressive_160_20|fine_time+ls_move_u544->c0+ls_move_u399->c1+ls_move_u369->c2+ls_move_u810->c2+ls_move_u738->c2+ls_move_u810->c3+ls_move_u445->c1+ls_move_u711->c2+ls_move_u706->c2+ls_move_u369->c3+ls_move_u773->c1+ls_move_u445->c3+ls_move_u399->c3+ls_move_u303->c2+focused_unblock_pipe_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_retime_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_retime_r6+focused_wide_swap_pipe_retime_r7+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_r4+focused_wide_swap_pipe_retime_r5+focused_wide_swap_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_023_4core.json,
case_023,5,ok,20.41646718978882,122614,20489,5.9843818634389185,357264,5,162,seed:case_023_4core.json|fine_win64+ls_move_u794->c4+ls_move_u795->c4+ls_move_u512->c4+ls_move_u685->c4+ls_move_u649->c4+ls_move_u643->c4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_023_5core.json,
case_024,2,ok,150.51962065696716,2555343,1333854,1.9157591460534662,397260,2,110,v8_level_strong_1024_8+ls_move_u1914->c1+ls_move_u1909->c1+ls_move_u1895->c0+ls_move_u1890->c0+ls_move_u1876->c1+ls_move_u1871->c1+ls_move_u1857->c0+ls_move_u1852->c0+ls_move_u1838->c1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_024_2core.json,
case_024,3,ok,141.29759764671326,2555343,954427,2.6773582474091784,266592,3,115,v8_level_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_024_3core.json,
case_024,4,ok,129.33707213401794,2555343,747951,3.4164577626074437,595068,4,109,v8_level_none_80_20|coarse_time,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_024_4core.json,
case_024,5,ok,136.4879515171051,2555343,695306,3.6751344012564253,464404,5,115,v8_level_none_80_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_024_5core.json,
case_025,2,ok,531.7707786560059,4863026,2431840,1.9997310678334101,27648,2,45,v8_wcc_active2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_025_2core.json,
case_025,3,ok,485.0672471523285,4863026,1622164,2.9978633479722148,55296,3,57,v8_wcc_active3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_025_3core.json,
case_025,4,ok,494.75207471847534,4863026,1217444,3.9944555971362954,82944,4,62,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_025_4core.json,
case_025,5,ok,464.9082827568054,4863026,975222,4.9865835676389585,110592,5,63,v8_wcc_active5+order_21325_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_025_5core.json,
case_026,2,ok,16.94594120979309,99203,44318,2.238435849993231,1430940,2,165,slack_t0.5_c1.0_a2|fine_time+ls_move_u336->c0+ls_move_u389->c0+ls_move_u198->c0+focused_unblock_pipe_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_026_2core.json,
case_026,3,ok,17.449820518493652,99203,35836,2.7682498046656994,1293592,3,163,slack_t0.5_c1.0_a3|fine_win64,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_026_3core.json,
case_026,4,ok,16.97126078605652,99203,28289,3.506769415673937,484112,4,179,v8_level_strong_128_12|fine_win64+ls_move_u413->c1+ls_move_u448->c2+ls_move_u418->c2+ls_move_u456->c2+ls_move_u456->c1+ls_move_u457->c2+ls_move_u346->c1+ls_move_u457->c1+ls_move_u356->c1+focused_swap_pipe_retime_r0+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_026_4core.json,
case_026,5,ok,21.25622272491455,99203,21671,4.577684463107379,474856,5,191,slack_t0.5_c1.0_a5|fine_win64+ls_resort+ls_move_u180->c2+ls_move_u224->c1+ls_move_u155->c2+ls_move_u104->c1+ls_move_u220->c1+ls_move_u136->c1+ls_resort+ls_move_u280->c0+ls_move_u240->c0+ls_move_u223->c2+ls_move_u239->c0+ls_move_u145->c4+ls_move_u212->c0+ls_move_u175->c2+ls_move_u103->c0+ls_move_u219->c4+ls_move_u161->c2+ls_move_u213->c0+ls_move_u228->c0+ls_move_u242->c0+ls_move_u109->c0+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_r2+pair_shift_pair_retime_r3+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_026_5core.json,
case_027,2,ok,27.7920925617218,2363952,1115722,2.118764351693343,1105920,2,126,v8_level_strong_128_12,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_027_2core.json,
case_027,3,ok,45.11572480201721,2363952,744579,3.174884062000137,5505024,3,162,slack_t0.5_c1.0_a3|fine_time,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_027_3core.json,
case_027,4,ok,25.04240393638611,2363952,559196,4.227412213249022,3317760,4,103,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_027_4core.json,
case_027,5,ok,47.98026728630066,2363952,448117,5.2753008700852675,7245824,5,163,slack_t0.25_c0.6_a5|fine_time,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_027_5core.json,
case_028,2,ok,668.5892696380615,43836040,20265350,2.1631030305422803,47765424,2,55,slack_t0.5_c1.0_a2|fine_win64+ls_resort+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_swap_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_swap_pipe_r1+order_19532_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_028_2core.json,
case_028,3,ok,567.0759699344635,43836040,13333914,3.2875598267695443,88302984,3,59,v8_level_none_80_20|fine_time+ls_resort+ls_resort+ls_resort+ls_resort+focused_unblock_pipe_retime_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_retime_r0+focused_wide_swap_pipe_r0+focused_wide_unblock_pipe_r1+order_fine_r0+order_fine_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_028_3core.json,
case_028,4,ok,531.5591864585876,43836040,9963193,4.399798337741726,91455360,4,58,v8_level_none_80_20|fine_time+ls_resort+focused_unblock_pipe_retime_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+order_fine_r0+order_fine_r1+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_028_4core.json,
case_028,5,ok,520.9932188987732,43836040,7880293,5.5627424005681005,32832000,5,71,slack_t0.25_c0.6_a5|fine_time+ls_resort+ls_resort+ls_resort+ls_resort+ls_resort+focused_swap_pipe_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+focused_wide_swap_pipe_retime_r0+focused_wide_unblock_pipe_r1+order_fine_r0+order_fine_r1+order_fine_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_028_5core.json,
case_029,2,ok,16.744996547698975,37555,19123,1.9638655022747478,86694,2,117,v8_level_strong_128_12|coarse_time+ls_move_u54->c0+ls_move_u44->c1+ls_move_u13->c0+ls_move_u20->c1+ls_move_u42->c1+ls_move_u20->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_029_2core.json,
case_029,3,ok,11.362737655639648,37555,12722,2.9519729602263793,86184,3,98,v8_clusterphase_strong_128,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_029_3core.json,
case_029,4,ok,9.713687181472778,37555,10984,3.4190640932265115,6144,4,90,v8_wcc_active4+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_029_4core.json,
case_029,5,ok,9.575519800186157,37555,9339,4.021308491273156,6144,5,90,v8_wcc_active5+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_029_5core.json,
case_030,2,ok,274.2674181461334,2808034,1398403,2.0080291589763464,6893568,2,82,v8_wcc_active2+focused_swap_pipe_r0+pair_shift_pair_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_030_2core.json,
case_030,3,ok,219.0926923751831,2808034,934923,3.0034922662080192,8977920,3,72,v8_wcc_active3+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_030_3core.json,
case_030,4,ok,244.39125037193298,2808034,698937,4.0175781222055775,8338432,4,89,v8_wcc_active4+focused_swap_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_030_4core.json,
case_030,5,ok,314.1024329662323,2808034,560075,5.0136749542471994,11831296,5,107,v8_wcc_active5|fine_dfs+ls_resort+ls_move_u6843->c3+ls_move_u6842->c3+ls_move_u6826->c3+ls_move_u6844->c1+ls_move_u6840->c1+ls_move_u6825->c3+ls_move_u6839->c1+ls_move_u6827->c1+ls_move_u6823->c3+ls_move_u6841->c1+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_wide_unblock_pipe_r0+order_4732_-1_r0+focused_wide_join_target_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_030_5core.json,
case_031,2,ok,152.75801539421082,1414369,714499,1.9795255136816148,5093998,2,96,v8_micro64_b40+pair_shift_pair_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_031_2core.json,
case_031,3,ok,234.33009386062622,1414369,478715,2.954511556980667,5594624,3,167,v8_wcc_active3|fine_dfs+ls_move_u5160->c2+ls_move_u5159->c1+ls_move_u5161->c1+ls_move_u5156->c2+ls_move_u5115->c2+ls_move_u5155->c2+ls_move_u5114->c2+ls_move_u5157->c2+ls_move_u5153->c2+ls_move_u5111->c2+ls_move_u5152->c2+focused_unblock_pipe_r0+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+order_1659_-1_r0+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_031_3core.json,
case_031,4,ok,150.5777850151062,1414369,359669,3.9324184180454806,7916148,4,98,v8_level_aggressive_96_30,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_031_4core.json,
case_031,5,ok,160.1256697177887,1414369,290456,4.869477648938221,8081240,5,104,v8_level_aggressive_96_30+pair_shift_pair_r0+pair_shift_pair_r1+pair_join_target_pair_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_031_5core.json,
case_032,2,ok,14.031583309173584,41443,17295,2.396241688349234,14412,2,141,v8_level_aggressive_96_30|fine_win4+ls_move_u522->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_032_2core.json,
case_032,3,ok,17.160125970840454,41443,11928,3.4744299128101943,23624,3,164,v8_level_aggressive_160_20|fine_win4+ls_move_u15->c1+ls_move_u606->c1+ls_move_u605->c1+ls_move_u604->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_032_3core.json,
case_032,4,ok,11.564483165740967,41443,9346,4.434303445324203,28752,4,112,v8_level_aggressive_160_20+ls_move_u16->c3+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_032_4core.json,
case_032,5,ok,17.25661611557007,41443,9010,4.599667036625971,39024,5,167,seed:case_032_4core.json+ls_move_u459->c4+ls_move_u460->c4+ls_move_u7->c4+ls_move_u461->c4+ls_move_u111->c4+ls_move_u462->c4+ls_move_u463->c4+ls_move_u317->c4+ls_move_u316->c4+ls_move_u315->c4+ls_move_u314->c4+ls_move_u681->c4+ls_move_u313->c4+order_94_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_032_5core.json,
case_033,2,ok,152.84662890434265,1774196,867657,2.044812639095864,10485062,2,180,v8_frontier6|coarse_time+ls_move_u1437->c1+ls_move_u1438->c1+ls_move_u1408->c1+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+order_7615_-1_r0+order_6927_-1_r1+order_fine_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_033_2core.json,
